Scenario,Area,Year,Age,Education,Population
SSP2,World,2025,95--99,Total,5498.5
SSP2,World,2030,95--99,Total,6836.3
SSP2,World,2035,95--99,Total,8595.1
SSP2,World,2040,95--99,Total,10615.5
SSP2,World,2045,95--99,Total,15083.9
SSP2,World,2050,95--99,Total,20542.3
SSP2,World,2055,95--99,Total,25869.4
SSP2,World,2060,95--99,Total,33929.8
SSP2,World,2065,95--99,Total,42726
SSP2,World,2070,95--99,Total,50747.9
SSP2,World,2075,95--99,Total,57117.8
SSP2,World,2080,95--99,Total,69624
SSP2,World,2085,95--99,Total,85868.4
SSP2,World,2090,95--99,Total,92367.4
SSP2,World,2095,95--99,Total,98568.5
SSP2,World,2100,95--99,Total,111433.2
SSP2,World,1950,100+,Total,36.2
SSP2,World,1955,100+,Total,24.5
SSP2,World,1960,100+,Total,21.3
SSP2,World,1965,100+,Total,21.4
SSP2,World,1970,100+,Total,23.9
SSP2,World,1975,100+,Total,33.1
SSP2,World,1980,100+,Total,46.1
SSP2,World,1985,100+,Total,67.3
SSP2,World,1990,100+,Total,95.4
SSP2,World,1995,100+,Total,124.9
SSP2,World,2000,100+,Total,160.1
SSP2,World,2005,100+,Total,219.9
SSP2,World,2010,100+,Total,317.6
SSP2,World,2015,100+,Total,434.7
SSP2,World,2020,100+,Total,596.9
SSP2,World,2025,100+,Total,887.6
SSP2,World,2030,100+,Total,1228.7
SSP2,World,2035,100+,Total,1613.6
SSP2,World,2040,100+,Total,2112.4
SSP2,World,2045,100+,Total,2751
SSP2,World,2050,100+,Total,4059.6
SSP2,World,2055,100+,Total,5799.9
SSP2,World,2060,100+,Total,7789
SSP2,World,2065,100+,Total,10822.7
SSP2,World,2070,100+,Total,14499.7
SSP2,World,2075,100+,Total,18443.9
SSP2,World,2080,100+,Total,22134.8
SSP2,World,2085,100+,Total,28115.2
SSP2,World,2090,100+,Total,36321
SSP2,World,2095,100+,Total,42244.2
SSP2,World,2100,100+,Total,48218.6
SSP2,World,1950,All,Under 15,868844.5
SSP2,World,1955,All,Under 15,984764.1
SSP2,World,1960,All,Under 15,1124687.2
SSP2,World,1965,All,Under 15,1264782
SSP2,World,1970,All,Under 15,1388757.9
SSP2,World,1975,All,Under 15,1502682.9
SSP2,World,1980,All,Under 15,1573800.8
SSP2,World,1985,All,Under 15,1647098.7
SSP2,World,1990,All,Under 15,1752028.1
SSP2,World,1995,All,Under 15,1829681.6
SSP2,World,2000,All,Under 15,1849246.6
SSP2,World,2005,All,Under 15,1832918.3
SSP2,World,2010,All,Under 15,1864424.1
SSP2,World,2015,All,Under 15,1930549
SSP2,World,2020,All,Under 15,1968883
SSP2,World,2025,All,Under 15,1969023
SSP2,World,2030,All,Under 15,1932091
SSP2,World,2035,All,Under 15,1897849
SSP2,World,2040,All,Under 15,1865998
SSP2,World,2045,All,Under 15,1840797
SSP2,World,2050,All,Under 15,1812591
SSP2,World,2055,All,Under 15,1773531
SSP2,World,2060,All,Under 15,1722553
SSP2,World,2065,All,Under 15,1665608
SSP2,World,2070,All,Under 15,1609430
SSP2,World,2075,All,Under 15,1557587
SSP2,World,2080,All,Under 15,1508993
SSP2,World,2085,All,Under 15,1460128
SSP2,World,2090,All,Under 15,1408445
SSP2,World,2095,All,Under 15,1354270
SSP2,World,2100,All,Under 15,1299810
SSP2,World,1950,0--4,Under 15,338387.2
SSP2,World,1955,0--4,Under 15,405612.1
SSP2,World,1960,0--4,Under 15,432642.8
SSP2,World,1965,0--4,Under 15,480601
SSP2,World,1970,0--4,Under 15,523700.8
SSP2,World,1975,0--4,Under 15,543302
SSP2,World,1980,0--4,Under 15,548178.6
SSP2,World,1985,0--4,Under 15,592792.3
SSP2,World,1990,0--4,Under 15,644867.3
SSP2,World,1995,0--4,Under 15,623061.1
SSP2,World,2000,0--4,Under 15,609348.4
SSP2,World,2005,0--4,Under 15,623820.4
SSP2,World,2010,0--4,Under 15,651602.4
SSP2,World,2015,0--4,Under 15,673658.6
SSP2,World,2020,0--4,Under 15,660357.4
SSP2,World,2025,0--4,Under 15,650509.8
SSP2,World,2030,0--4,Under 15,635370.9
SSP2,World,2035,0--4,Under 15,624871.7
SSP2,World,2040,0--4,Under 15,617520.8
SSP2,World,2045,0--4,Under 15,609078.7
SSP2,World,2050,0--4,Under 15,595551
SSP2,World,2055,0--4,Under 15,577338.2
SSP2,World,2060,0--4,Under 15,557014.6
SSP2,World,2065,0--4,Under 15,537591.3
SSP2,World,2070,0--4,Under 15,520243.1
SSP2,World,2075,0--4,Under 15,504342.3
SSP2,World,2080,0--4,Under 15,488238.5
SSP2,World,2085,0--4,Under 15,470732.2
SSP2,World,2090,0--4,Under 15,452125
SSP2,World,2095,0--4,Under 15,433627.5
SSP2,World,2100,0--4,Under 15,415934.3
SSP2,World,1950,5--9,Under 15,269870.1
SSP2,World,1955,5--9,Under 15,315829.2
SSP2,World,1960,5--9,Under 15,382144.6
SSP2,World,1965,5--9,Under 15,409585.3
SSP2,World,1970,5--9,Under 15,460552.3
SSP2,World,1975,5--9,Under 15,504504.7
SSP2,World,1980,5--9,Under 15,525955.3
SSP2,World,1985,5--9,Under 15,532911.8
SSP2,World,1990,5--9,Under 15,578146.3
SSP2,World,1995,5--9,Under 15,631533.7
SSP2,World,2000,5--9,Under 15,611810.8
SSP2,World,2005,5--9,Under 15,600036
SSP2,World,2010,5--9,Under 15,615729.6
SSP2,World,2015,5--9,Under 15,644481.9
SSP2,World,2020,5--9,Under 15,667091
SSP2,World,2025,5--9,Under 15,654361.6
SSP2,World,2030,5--9,Under 15,645054.7
SSP2,World,2035,5--9,Under 15,630401.8
SSP2,World,2040,5--9,Under 15,620351.4
SSP2,World,2045,5--9,Under 15,613452.9
SSP2,World,2050,5--9,Under 15,605474.6
SSP2,World,2055,5--9,Under 15,592400.5
SSP2,World,2060,5--9,Under 15,574616.6
SSP2,World,2065,5--9,Under 15,554684.4
SSP2,World,2070,5--9,Under 15,535606
SSP2,World,2075,5--9,Under 15,518577.3
SSP2,World,2080,5--9,Under 15,502965.1
SSP2,World,2085,5--9,Under 15,487092
SSP2,World,2090,5--9,Under 15,469782.8
SSP2,World,2095,5--9,Under 15,451330.1
SSP2,World,2100,5--9,Under 15,432945.4
SSP2,World,1950,10--14,Under 15,260587.3
SSP2,World,1955,10--14,Under 15,263322.7
SSP2,World,1960,10--14,Under 15,309899.8
SSP2,World,1965,10--14,Under 15,374595.6
SSP2,World,1970,10--14,Under 15,404504.8
SSP2,World,1975,10--14,Under 15,454876.1
SSP2,World,1980,10--14,Under 15,499666.9
SSP2,World,1985,10--14,Under 15,521394.6
SSP2,World,1990,10--14,Under 15,529014.5
SSP2,World,1995,10--14,Under 15,575086.8
SSP2,World,2000,10--14,Under 15,628087.4
SSP2,World,2005,10--14,Under 15,609061.9
SSP2,World,2010,10--14,Under 15,597092.1
SSP2,World,2015,10--14,Under 15,612408.9
SSP2,World,2020,10--14,Under 15,641434.5
SSP2,World,2025,10--14,Under 15,664151.4
SSP2,World,2030,10--14,Under 15,651665.6
SSP2,World,2035,10--14,Under 15,642575.9
SSP2,World,2040,10--14,Under 15,628126.1
SSP2,World,2045,10--14,Under 15,618265.9
SSP2,World,2050,10--14,Under 15,611565.4
SSP2,World,2055,10--14,Under 15,603792
SSP2,World,2060,10--14,Under 15,590921.4
SSP2,World,2065,10--14,Under 15,573332.4
SSP2,World,2070,10--14,Under 15,553581
SSP2,World,2075,10--14,Under 15,534667.4
SSP2,World,2080,10--14,Under 15,517789.3
SSP2,World,2085,10--14,Under 15,502303.9
SSP2,World,2090,10--14,Under 15,486537.1
SSP2,World,2095,10--14,Under 15,469312.2
SSP2,World,2100,10--14,Under 15,450930.2
SSP2,World,1950,15--19,Under 15,0
SSP2,World,1955,15--19,Under 15,0
SSP2,World,1960,15--19,Under 15,0
SSP2,World,1965,15--19,Under 15,0
SSP2,World,1970,15--19,Under 15,0
SSP2,World,1975,15--19,Under 15,0
SSP2,World,1980,15--19,Under 15,0
SSP2,World,1985,15--19,Under 15,0
SSP2,World,1990,15--19,Under 15,0
SSP2,World,1995,15--19,Under 15,0
SSP2,World,2000,15--19,Under 15,0
SSP2,World,2005,15--19,Under 15,0
SSP2,World,2010,15--19,Under 15,0
SSP2,World,2015,15--19,Under 15,0
SSP2,World,2020,15--19,Under 15,0
SSP2,World,2025,15--19,Under 15,0
SSP2,World,2030,15--19,Under 15,0
SSP2,World,2035,15--19,Under 15,0
SSP2,World,2040,15--19,Under 15,0
SSP2,World,2045,15--19,Under 15,0
SSP2,World,2050,15--19,Under 15,0
SSP2,World,2055,15--19,Under 15,0
SSP2,World,2060,15--19,Under 15,0
SSP2,World,2065,15--19,Under 15,0
SSP2,World,2070,15--19,Under 15,0
SSP2,World,2075,15--19,Under 15,0
SSP2,World,2080,15--19,Under 15,0
SSP2,World,2085,15--19,Under 15,0
SSP2,World,2090,15--19,Under 15,0
SSP2,World,2095,15--19,Under 15,0
SSP2,World,2100,15--19,Under 15,0
SSP2,World,1950,20--24,Under 15,0
SSP2,World,1955,20--24,Under 15,0
SSP2,World,1960,20--24,Under 15,0
SSP2,World,1965,20--24,Under 15,0
SSP2,World,1970,20--24,Under 15,0
SSP2,World,1975,20--24,Under 15,0
SSP2,World,1980,20--24,Under 15,0
SSP2,World,1985,20--24,Under 15,0
SSP2,World,1990,20--24,Under 15,0
SSP2,World,1995,20--24,Under 15,0
SSP2,World,2000,20--24,Under 15,0
SSP2,World,2005,20--24,Under 15,0
SSP2,World,2010,20--24,Under 15,0
SSP2,World,2015,20--24,Under 15,0
SSP2,World,2020,20--24,Under 15,0
SSP2,World,2025,20--24,Under 15,0
SSP2,World,2030,20--24,Under 15,0
SSP2,World,2035,20--24,Under 15,0
SSP2,World,2040,20--24,Under 15,0
SSP2,World,2045,20--24,Under 15,0
SSP2,World,2050,20--24,Under 15,0
SSP2,World,2055,20--24,Under 15,0
SSP2,World,2060,20--24,Under 15,0
SSP2,World,2065,20--24,Under 15,0
SSP2,World,2070,20--24,Under 15,0
SSP2,World,2075,20--24,Under 15,0
SSP2,World,2080,20--24,Under 15,0
SSP2,World,2085,20--24,Under 15,0
SSP2,World,2090,20--24,Under 15,0
SSP2,World,2095,20--24,Under 15,0
SSP2,World,2100,20--24,Under 15,0
SSP2,World,1950,25--29,Under 15,0
SSP2,World,1955,25--29,Under 15,0
SSP2,World,1960,25--29,Under 15,0
SSP2,World,1965,25--29,Under 15,0
SSP2,World,1970,25--29,Under 15,0
SSP2,World,1975,25--29,Under 15,0
SSP2,World,1980,25--29,Under 15,0
SSP2,World,1985,25--29,Under 15,0
SSP2,World,1990,25--29,Under 15,0
SSP2,World,1995,25--29,Under 15,0
SSP2,World,2000,25--29,Under 15,0
SSP2,World,2005,25--29,Under 15,0
SSP2,World,2010,25--29,Under 15,0
SSP2,World,2015,25--29,Under 15,0
SSP2,World,2020,25--29,Under 15,0
SSP2,World,2025,25--29,Under 15,0
SSP2,World,2030,25--29,Under 15,0
SSP2,World,2035,25--29,Under 15,0
SSP2,World,2040,25--29,Under 15,0
SSP2,World,2045,25--29,Under 15,0
SSP2,World,2050,25--29,Under 15,0
SSP2,World,2055,25--29,Under 15,0
SSP2,World,2060,25--29,Under 15,0
SSP2,World,2065,25--29,Under 15,0
SSP2,World,2070,25--29,Under 15,0
SSP2,World,2075,25--29,Under 15,0
SSP2,World,2080,25--29,Under 15,0
SSP2,World,2085,25--29,Under 15,0
SSP2,World,2090,25--29,Under 15,0
SSP2,World,2095,25--29,Under 15,0
SSP2,World,2100,25--29,Under 15,0
SSP2,World,1950,30--34,Under 15,0
SSP2,World,1955,30--34,Under 15,0
SSP2,World,1960,30--34,Under 15,0
SSP2,World,1965,30--34,Under 15,0
SSP2,World,1970,30--34,Under 15,0
SSP2,World,1975,30--34,Under 15,0
SSP2,World,1980,30--34,Under 15,0
SSP2,World,1985,30--34,Under 15,0
SSP2,World,1990,30--34,Under 15,0
SSP2,World,1995,30--34,Under 15,0
SSP2,World,2000,30--34,Under 15,0
SSP2,World,2005,30--34,Under 15,0
SSP2,World,2010,30--34,Under 15,0
SSP2,World,2015,30--34,Under 15,0
SSP2,World,2020,30--34,Under 15,0
SSP2,World,2025,30--34,Under 15,0
SSP2,World,2030,30--34,Under 15,0
SSP2,World,2035,30--34,Under 15,0
SSP2,World,2040,30--34,Under 15,0
SSP2,World,2045,30--34,Under 15,0
SSP2,World,2050,30--34,Under 15,0
SSP2,World,2055,30--34,Under 15,0
SSP2,World,2060,30--34,Under 15,0
SSP2,World,2065,30--34,Under 15,0
SSP2,World,2070,30--34,Under 15,0
SSP2,World,2075,30--34,Under 15,0
SSP2,World,2080,30--34,Under 15,0
SSP2,World,2085,30--34,Under 15,0
SSP2,World,2090,30--34,Under 15,0
SSP2,World,2095,30--34,Under 15,0
SSP2,World,2100,30--34,Under 15,0
SSP2,World,1950,35--39,Under 15,0
SSP2,World,1955,35--39,Under 15,0
SSP2,World,1960,35--39,Under 15,0
SSP2,World,1965,35--39,Under 15,0
SSP2,World,1970,35--39,Under 15,0
SSP2,World,1975,35--39,Under 15,0
SSP2,World,1980,35--39,Under 15,0
SSP2,World,1985,35--39,Under 15,0
SSP2,World,1990,35--39,Under 15,0
SSP2,World,1995,35--39,Under 15,0
SSP2,World,2000,35--39,Under 15,0
SSP2,World,2005,35--39,Under 15,0
SSP2,World,2010,35--39,Under 15,0
SSP2,World,2015,35--39,Under 15,0
SSP2,World,2020,35--39,Under 15,0
SSP2,World,2025,35--39,Under 15,0
SSP2,World,2030,35--39,Under 15,0
SSP2,World,2035,35--39,Under 15,0
SSP2,World,2040,35--39,Under 15,0
SSP2,World,2045,35--39,Under 15,0
SSP2,World,2050,35--39,Under 15,0
SSP2,World,2055,35--39,Under 15,0
SSP2,World,2060,35--39,Under 15,0
SSP2,World,2065,35--39,Under 15,0
SSP2,World,2070,35--39,Under 15,0
SSP2,World,2075,35--39,Under 15,0
SSP2,World,2080,35--39,Under 15,0
SSP2,World,2085,35--39,Under 15,0
SSP2,World,2090,35--39,Under 15,0
SSP2,World,2095,35--39,Under 15,0
SSP2,World,2100,35--39,Under 15,0
SSP2,World,1950,40--44,Under 15,0
SSP2,World,1955,40--44,Under 15,0
SSP2,World,1960,40--44,Under 15,0
SSP2,World,1965,40--44,Under 15,0
SSP2,World,1970,40--44,Under 15,0
SSP2,World,1975,40--44,Under 15,0
SSP2,World,1980,40--44,Under 15,0
SSP2,World,1985,40--44,Under 15,0
SSP2,World,1990,40--44,Under 15,0
SSP2,World,1995,40--44,Under 15,0
SSP2,World,2000,40--44,Under 15,0
SSP2,World,2005,40--44,Under 15,0
SSP2,World,2010,40--44,Under 15,0
SSP2,World,2015,40--44,Under 15,0
SSP2,World,2020,40--44,Under 15,0
SSP2,World,2025,40--44,Under 15,0
SSP2,World,2030,40--44,Under 15,0
SSP2,World,2035,40--44,Under 15,0
SSP2,World,2040,40--44,Under 15,0
SSP2,World,2045,40--44,Under 15,0
SSP2,World,2050,40--44,Under 15,0
SSP2,World,2055,40--44,Under 15,0
SSP2,World,2060,40--44,Under 15,0
SSP2,World,2065,40--44,Under 15,0
SSP2,World,2070,40--44,Under 15,0
SSP2,World,2075,40--44,Under 15,0
SSP2,World,2080,40--44,Under 15,0
SSP2,World,2085,40--44,Under 15,0
SSP2,World,2090,40--44,Under 15,0
SSP2,World,2095,40--44,Under 15,0
SSP2,World,2100,40--44,Under 15,0
SSP2,World,1950,45--49,Under 15,0
SSP2,World,1955,45--49,Under 15,0
SSP2,World,1960,45--49,Under 15,0
SSP2,World,1965,45--49,Under 15,0
SSP2,World,1970,45--49,Under 15,0
SSP2,World,1975,45--49,Under 15,0
SSP2,World,1980,45--49,Under 15,0
SSP2,World,1985,45--49,Under 15,0
SSP2,World,1990,45--49,Under 15,0
SSP2,World,1995,45--49,Under 15,0
SSP2,World,2000,45--49,Under 15,0
SSP2,World,2005,45--49,Under 15,0
SSP2,World,2010,45--49,Under 15,0
SSP2,World,2015,45--49,Under 15,0
SSP2,World,2020,45--49,Under 15,0
SSP2,World,2025,45--49,Under 15,0
SSP2,World,2030,45--49,Under 15,0
SSP2,World,2035,45--49,Under 15,0
SSP2,World,2040,45--49,Under 15,0
SSP2,World,2045,45--49,Under 15,0
SSP2,World,2050,45--49,Under 15,0
SSP2,World,2055,45--49,Under 15,0
SSP2,World,2060,45--49,Under 15,0
SSP2,World,2065,45--49,Under 15,0
SSP2,World,2070,45--49,Under 15,0
SSP2,World,2075,45--49,Under 15,0
SSP2,World,2080,45--49,Under 15,0
SSP2,World,2085,45--49,Under 15,0
SSP2,World,2090,45--49,Under 15,0
SSP2,World,2095,45--49,Under 15,0
SSP2,World,2100,45--49,Under 15,0
SSP2,World,1950,50--54,Under 15,0
SSP2,World,1955,50--54,Under 15,0
SSP2,World,1960,50--54,Under 15,0
SSP2,World,1965,50--54,Under 15,0
SSP2,World,1970,50--54,Under 15,0
SSP2,World,1975,50--54,Under 15,0
SSP2,World,1980,50--54,Under 15,0
SSP2,World,1985,50--54,Under 15,0
SSP2,World,1990,50--54,Under 15,0
SSP2,World,1995,50--54,Under 15,0
SSP2,World,2000,50--54,Under 15,0
SSP2,World,2005,50--54,Under 15,0
SSP2,World,2010,50--54,Under 15,0
SSP2,World,2015,50--54,Under 15,0
SSP2,World,2020,50--54,Under 15,0
SSP2,World,2025,50--54,Under 15,0
SSP2,World,2030,50--54,Under 15,0
SSP2,World,2035,50--54,Under 15,0
SSP2,World,2040,50--54,Under 15,0
SSP2,World,2045,50--54,Under 15,0
SSP2,World,2050,50--54,Under 15,0
SSP2,World,2055,50--54,Under 15,0
SSP2,World,2060,50--54,Under 15,0
SSP2,World,2065,50--54,Under 15,0
SSP2,World,2070,50--54,Under 15,0
SSP2,World,2075,50--54,Under 15,0
SSP2,World,2080,50--54,Under 15,0
SSP2,World,2085,50--54,Under 15,0
SSP2,World,2090,50--54,Under 15,0
SSP2,World,2095,50--54,Under 15,0
SSP2,World,2100,50--54,Under 15,0
SSP2,World,1950,55--59,Under 15,0
SSP2,World,1955,55--59,Under 15,0
SSP2,World,1960,55--59,Under 15,0
SSP2,World,1965,55--59,Under 15,0
SSP2,World,1970,55--59,Under 15,0
SSP2,World,1975,55--59,Under 15,0
SSP2,World,1980,55--59,Under 15,0
SSP2,World,1985,55--59,Under 15,0
SSP2,World,1990,55--59,Under 15,0
SSP2,World,1995,55--59,Under 15,0
SSP2,World,2000,55--59,Under 15,0
SSP2,World,2005,55--59,Under 15,0
SSP2,World,2010,55--59,Under 15,0
SSP2,World,2015,55--59,Under 15,0
SSP2,World,2020,55--59,Under 15,0
SSP2,World,2025,55--59,Under 15,0
SSP2,World,2030,55--59,Under 15,0
SSP2,World,2035,55--59,Under 15,0
SSP2,World,2040,55--59,Under 15,0
SSP2,World,2045,55--59,Under 15,0
SSP2,World,2050,55--59,Under 15,0
SSP2,World,2055,55--59,Under 15,0
SSP2,World,2060,55--59,Under 15,0
SSP2,World,2065,55--59,Under 15,0
SSP2,World,2070,55--59,Under 15,0
SSP2,World,2075,55--59,Under 15,0
SSP2,World,2080,55--59,Under 15,0
SSP2,World,2085,55--59,Under 15,0
SSP2,World,2090,55--59,Under 15,0
SSP2,World,2095,55--59,Under 15,0
SSP2,World,2100,55--59,Under 15,0
SSP2,World,1950,60--64,Under 15,0
SSP2,World,1955,60--64,Under 15,0
SSP2,World,1960,60--64,Under 15,0
SSP2,World,1965,60--64,Under 15,0
SSP2,World,1970,60--64,Under 15,0
SSP2,World,1975,60--64,Under 15,0
SSP2,World,1980,60--64,Under 15,0
SSP2,World,1985,60--64,Under 15,0
SSP2,World,1990,60--64,Under 15,0
SSP2,World,1995,60--64,Under 15,0
SSP2,World,2000,60--64,Under 15,0
SSP2,World,2005,60--64,Under 15,0
SSP2,World,2010,60--64,Under 15,0
SSP2,World,2015,60--64,Under 15,0
SSP2,World,2020,60--64,Under 15,0
SSP2,World,2025,60--64,Under 15,0
SSP2,World,2030,60--64,Under 15,0
SSP2,World,2035,60--64,Under 15,0
SSP2,World,2040,60--64,Under 15,0
SSP2,World,2045,60--64,Under 15,0
SSP2,World,2050,60--64,Under 15,0
SSP2,World,2055,60--64,Under 15,0
SSP2,World,2060,60--64,Under 15,0
SSP2,World,2065,60--64,Under 15,0
SSP2,World,2070,60--64,Under 15,0
SSP2,World,2075,60--64,Under 15,0
SSP2,World,2080,60--64,Under 15,0
SSP2,World,2085,60--64,Under 15,0
SSP2,World,2090,60--64,Under 15,0
SSP2,World,2095,60--64,Under 15,0
SSP2,World,2100,60--64,Under 15,0
SSP2,World,1950,65--69,Under 15,0
SSP2,World,1955,65--69,Under 15,0
SSP2,World,1960,65--69,Under 15,0
SSP2,World,1965,65--69,Under 15,0
SSP2,World,1970,65--69,Under 15,0
SSP2,World,1975,65--69,Under 15,0
SSP2,World,1980,65--69,Under 15,0
SSP2,World,1985,65--69,Under 15,0
SSP2,World,1990,65--69,Under 15,0
SSP2,World,1995,65--69,Under 15,0
SSP2,World,2000,65--69,Under 15,0
SSP2,World,2005,65--69,Under 15,0
SSP2,World,2010,65--69,Under 15,0
SSP2,World,2015,65--69,Under 15,0
SSP2,World,2020,65--69,Under 15,0
SSP2,World,2025,65--69,Under 15,0
SSP2,World,2030,65--69,Under 15,0
SSP2,World,2035,65--69,Under 15,0
SSP2,World,2040,65--69,Under 15,0
SSP2,World,2045,65--69,Under 15,0
SSP2,World,2050,65--69,Under 15,0
SSP2,World,2055,65--69,Under 15,0
SSP2,World,2060,65--69,Under 15,0
SSP2,World,2065,65--69,Under 15,0
SSP2,World,2070,65--69,Under 15,0
SSP2,World,2075,65--69,Under 15,0
SSP2,World,2080,65--69,Under 15,0
SSP2,World,2085,65--69,Under 15,0
SSP2,World,2090,65--69,Under 15,0
SSP2,World,2095,65--69,Under 15,0
SSP2,World,2100,65--69,Under 15,0
SSP2,World,1950,70--74,Under 15,0
SSP2,World,1955,70--74,Under 15,0
SSP2,World,1960,70--74,Under 15,0
SSP2,World,1965,70--74,Under 15,0
SSP2,World,1970,70--74,Under 15,0
SSP2,World,1975,70--74,Under 15,0
SSP2,World,1980,70--74,Under 15,0
SSP2,World,1985,70--74,Under 15,0
SSP2,World,1990,70--74,Under 15,0
SSP2,World,1995,70--74,Under 15,0
SSP2,World,2000,70--74,Under 15,0
SSP2,World,2005,70--74,Under 15,0
SSP2,World,2010,70--74,Under 15,0
SSP2,World,2015,70--74,Under 15,0
SSP2,World,2020,70--74,Under 15,0
SSP2,World,2025,70--74,Under 15,0
SSP2,World,2030,70--74,Under 15,0
SSP2,World,2035,70--74,Under 15,0
SSP2,World,2040,70--74,Under 15,0
SSP2,World,2045,70--74,Under 15,0
SSP2,World,2050,70--74,Under 15,0
SSP2,World,2055,70--74,Under 15,0
SSP2,World,2060,70--74,Under 15,0
SSP2,World,2065,70--74,Under 15,0
SSP2,World,2070,70--74,Under 15,0
SSP2,World,2075,70--74,Under 15,0
SSP2,World,2080,70--74,Under 15,0
SSP2,World,2085,70--74,Under 15,0
SSP2,World,2090,70--74,Under 15,0
SSP2,World,2095,70--74,Under 15,0
SSP2,World,2100,70--74,Under 15,0
SSP2,World,1950,75--79,Under 15,0
SSP2,World,1955,75--79,Under 15,0
SSP2,World,1960,75--79,Under 15,0
SSP2,World,1965,75--79,Under 15,0
SSP2,World,1970,75--79,Under 15,0
SSP2,World,1975,75--79,Under 15,0
SSP2,World,1980,75--79,Under 15,0
SSP2,World,1985,75--79,Under 15,0
SSP2,World,1990,75--79,Under 15,0
SSP2,World,1995,75--79,Under 15,0
SSP2,World,2000,75--79,Under 15,0
SSP2,World,2005,75--79,Under 15,0
SSP2,World,2010,75--79,Under 15,0
SSP2,World,2015,75--79,Under 15,0
SSP2,World,2020,75--79,Under 15,0
SSP2,World,2025,75--79,Under 15,0
SSP2,World,2030,75--79,Under 15,0
SSP2,World,2035,75--79,Under 15,0
SSP2,World,2040,75--79,Under 15,0
SSP2,World,2045,75--79,Under 15,0
SSP2,World,2050,75--79,Under 15,0
SSP2,World,2055,75--79,Under 15,0
SSP2,World,2060,75--79,Under 15,0
SSP2,World,2065,75--79,Under 15,0
SSP2,World,2070,75--79,Under 15,0
SSP2,World,2075,75--79,Under 15,0
SSP2,World,2080,75--79,Under 15,0
SSP2,World,2085,75--79,Under 15,0
SSP2,World,2090,75--79,Under 15,0
SSP2,World,2095,75--79,Under 15,0
SSP2,World,2100,75--79,Under 15,0
SSP2,World,1950,80--84,Under 15,0
SSP2,World,1955,80--84,Under 15,0
SSP2,World,1960,80--84,Under 15,0
SSP2,World,1965,80--84,Under 15,0
SSP2,World,1970,80--84,Under 15,0
SSP2,World,1975,80--84,Under 15,0
SSP2,World,1980,80--84,Under 15,0
SSP2,World,1985,80--84,Under 15,0
SSP2,World,1990,80--84,Under 15,0
SSP2,World,1995,80--84,Under 15,0
SSP2,World,2000,80--84,Under 15,0
SSP2,World,2005,80--84,Under 15,0
SSP2,World,2010,80--84,Under 15,0
SSP2,World,2015,80--84,Under 15,0
SSP2,World,2020,80--84,Under 15,0
SSP2,World,2025,80--84,Under 15,0
SSP2,World,2030,80--84,Under 15,0
SSP2,World,2035,80--84,Under 15,0
SSP2,World,2040,80--84,Under 15,0
SSP2,World,2045,80--84,Under 15,0
SSP2,World,2050,80--84,Under 15,0
SSP2,World,2055,80--84,Under 15,0
SSP2,World,2060,80--84,Under 15,0
SSP2,World,2065,80--84,Under 15,0
SSP2,World,2070,80--84,Under 15,0
SSP2,World,2075,80--84,Under 15,0
SSP2,World,2080,80--84,Under 15,0
SSP2,World,2085,80--84,Under 15,0
SSP2,World,2090,80--84,Under 15,0
SSP2,World,2095,80--84,Under 15,0
SSP2,World,2100,80--84,Under 15,0
SSP2,World,1950,85--89,Under 15,0
SSP2,World,1955,85--89,Under 15,0
SSP2,World,1960,85--89,Under 15,0
SSP2,World,1965,85--89,Under 15,0
